"order date,ship date,ship mode,segment,country,city,state,postal code,region,product id,category,sub-category,product name,sales,quantity,discount,profit,order year,order month,shipping days"
"2015-04-25,2015-05-02,standard class,corporate,United States,Los Angeles,California,90004,west,OFF-EN-10003862,office supplies,envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0.0,9.8164,2015,4,7"
"2016-07-14,2016-07-19,standard class,consumer,United States,Columbus,Georgia,31907,south,OFF-BI-10003963,office supplies,binders,Cardinal Holdit Data Disk Pockets,36.4,5,0.0,17.108,2016,7,5"
"2016-07-14,2016-07-19,standard class,consumer,United States,Columbus,Georgia,31907,south,FUR-FU-10004848,furniture,furnishings,""Howard Miller 13-3/4"""" Diameter Brushed Chrome Round Wall Clock"",51.75,1,0.0,15.525,2016,7,5"
"2015-09-27,2015-09-29,second class,home office,United States,San Francisco,California,94110,west,OFF-ST-10001328,office supplies,storage,""Personal Filing Tote with Lid, Black/Gray"",15.51,1,0.0,4.3428,2015,9,2"
"2015-09-27,2015-09-29,second class,home office,United States,San Francisco,California,94110,west,OFF-PA-10002377,office supplies,paper,Xerox 1916,146.82,3,0.0,70.816875,2015,9,2"
"2015-09-27,2015-09-29,second class,home office,United States,San Francisco,California,94110,west,OFF-PA-10003441,office supplies,paper,Xerox 226,12.96,2,0.0,6.2208,2015,9,2"
"2017-11-10,2017-11-10,same day,home office,United States,Riverside,California,92503,west,OFF-AR-10002221,office supplies,art,12 Colored Short Pencils,7.8,3,0.0,2.106,2017,11,0"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,OFF-EN-10001509,office supplies,envelopes,Poly String Tie Envelopes,10.2,5,0.0,4.794,2016,7,4"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,OFF-AR-10003338,office supplies,art,""Eberhard Faber 3 1/2"""" Golf Pencils"",22.32,3,0.0,5.58,2016,7,4"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,OFF-BI-10004728,office supplies,binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,2016,7,4"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,TEC-AC-10000358,technology,accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,75.98,2,0.0,18.2352,2016,7,4"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,OFF-BI-10002764,office supplies,binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0.0,3.1654,2016,7,4"
"2016-07-16,2016-07-20,second class,corporate,United States,Columbia,South Carolina,29203,south,OFF-PA-10001461,office supplies,paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0.0,28.8576,2016,7,4"
"2015-10-16,2015-10-20,second class,corporate,United States,New York City,New York,10011,east,TEC-PH-10004165,technology,phones,Mitel MiVoice 5330e IP Phone,498.93,3,0.0,70.816875,2015,10,4"
"2016-01-10,2016-01-13,second class,consumer,United States,Longview,Washington,98632,west,FUR-FU-10000010,furniture,furnishings,""DAX Value U-Channel Document Frames, Easel Back"",24.85,5,0.0,7.7035,2016,1,3"
"2017-09-19,2017-09-25,standard class,consumer,United States,Phoenix,Arizona,85023,west,OFF-ST-10000321,office supplies,storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,2017,9,6"
"2017-09-19,2017-09-25,standard class,consumer,United States,Phoenix,Arizona,85023,west,TEC-AC-10000109,technology,accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,2017,9,6"
"2017-09-19,2017-09-25,standard class,consumer,United States,Phoenix,Arizona,85023,west,TEC-PH-10002415,technology,phones,Polycom VoiceStation 500 ConferenceÂ phone,471.92,2,0.2,29.495,2017,9,6"
"2017-09-19,2017-09-25,standard class,consumer,United States,Phoenix,Arizona,85023,west,OFF-BI-10001460,office supplies,binders,Plastic Binding Combs,18.18,4,0.5,-13.938,2017,9,6"
"2017-09-15,2017-09-19,standard class,consumer,United States,Houston,Texas,77095,central,OFF-AR-10002987,office supplies,art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,2017,9,4"
"2015-06-28,2015-07-02,standard class,corporate,United States,Gilbert,Arizona,85234,west,OFF-LA-10000443,office supplies,labels,Avery 501,5.904,2,0.2,1.9926,2015,6,4"
"2015-06-28,2015-07-02,standard class,corporate,United States,Gilbert,Arizona,85234,west,FUR-FU-10004306,furniture,furnishings,Electrix Halogen Magnifier Lamp,498.93,4,0.2,46.632,2015,6,4"
"2016-11-25,2016-11-28,first class,consumer,United States,Jonesboro,Arkansas,72401,south,TEC-PH-10002564,technology,phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.0,17.994,2016,11,3"
"2017-11-25,2017-11-29,second class,consumer,United States,Atlanta,Georgia,30318,south,OFF-PA-10003724,office supplies,paper,""Wirebound Message Book, 4 per Page"",48.87,9,0.0,23.9463,2017,11,4"
"2017-01-14,2017-01-19,standard class,consumer,United States,Los Angeles,California,90036,west,OFF-PA-10000483,office supplies,paper,Xerox 19,154.9,5,0.0,69.705,2017,1,5"
"2014-11-07,2014-11-08,first class,corporate,United States,New York City,New York,10024,east,OFF-FA-10000611,office supplies,fasteners,Binder Clips by OIC,5.92,4,0.0,2.8416,2014,11,1"
"2014-11-07,2014-11-08,first class,corporate,United States,New York City,New York,10024,east,OFF-PA-10000246,office supplies,paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,2014,11,1"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,OFF-BI-10004728,office supplies,binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,2016,9,4"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,TEC-PH-10002365,technology,phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0.0,2.2828,2016,9,4"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,OFF-AP-10002457,office supplies,appliances,""Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"",376.74,4,0.1,70.816875,2016,9,4"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,OFF-BI-10000320,office supplies,binders,GBC Plastic Binding Combs,29.52,4,0.0,14.4648,2016,9,4"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,OFF-AR-10004999,office supplies,art,Newell 315,11.96,2,0.0,2.99,2016,9,4"
"2016-09-01,2016-09-05,standard class,consumer,United States,Detroit,Michigan,48227,central,OFF-BI-10001116,office supplies,binders,""Wilson Jones 1"""" Hanging DublLock Ring Binders"",26.4,5,0.0,12.672,2016,9,4"
"2017-11-11,2017-11-16,second class,corporate,United States,Fort Lauderdale,Florida,33311,south,OFF-AP-10002651,office supplies,appliances,Hoover Upright Vacuum With Dirt Cup,498.93,5,0.2,70.816875,2017,11,5"
"2017-12-11,2017-12-13,first class,consumer,United States,Abilene,Texas,79605,central,OFF-AP-10001634,office supplies,appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.5,-3.7584,2017,12,2"
"2015-11-08,2015-11-13,second class,consumer,United States,Hampton,Virginia,23666,south,OFF-AP-10003266,office supplies,appliances,""Holmes Replacement Filter for HEPA Air Cleaner, Large Room"",44.43,3,0.0,18.6606,2015,11,5"
"2015-11-08,2015-11-13,second class,consumer,United States,Hampton,Virginia,23666,south,TEC-PH-10002890,technology,phones,AT&T 17929 Lendline Telephone,226.2,5,0.0,58.812,2015,11,5"
"2015-11-08,2015-11-13,second class,consumer,United States,Hampton,Virginia,23666,south,FUR-FU-10000308,furniture,furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,2015,11,5"
"2015-11-08,2015-11-13,second class,consumer,United States,Hampton,Virginia,23666,south,OFF-AR-10000380,office supplies,art,""Hunt PowerHouse Electric Pencil Sharpener, Blue"",265.86,7,0.0,70.816875,2015,11,5"
"2015-11-08,2015-11-13,second class,consumer,United States,Hampton,Virginia,23666,south,OFF-AR-10000122,office supplies,art,Newell 314,27.9,5,0.0,6.975,2015,11,5"
"2015-11-19,2015-11-26,standard class,corporate,United States,Las Vegas,Nevada,89115,west,OFF-AP-10004868,office supplies,appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0.0,8.3916,2015,11,7"
"2017-12-23,2017-12-25,second class,corporate,United States,Rockford,Illinois,61107,central,OFF-BI-10004002,office supplies,binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.5,-22.144,2017,12,2"
"2017-12-23,2017-12-25,second class,corporate,United States,Rockford,Illinois,61107,central,OFF-PA-10004475,office supplies,paper,Xerox 1940,175.872,4,0.2,63.7536,2017,12,2"
"2016-09-16,2016-09-22,standard class,home office,United States,Laguna Niguel,California,92677,west,OFF-PA-10002195,office supplies,paper,Xerox 1966,12.96,2,0.0,6.3504,2016,9,6"
"2017-05-26,2017-05-29,first class,corporate,United States,Louisville,Kentucky,40214,south,OFF-AP-10002670,office supplies,appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0.0,62.532,2017,5,3"
"2017-05-26,2017-05-29,first class,corporate,United States,Louisville,Kentucky,40214,south,OFF-SU-10004498,office supplies,supplies,Martin-Yale Premier Letter Opener,25.76,2,0.0,0.7728,2017,5,3"
"2015-03-30,2015-04-03,standard class,home office,United States,Normal,Illinois,61761,central,FUR-CH-10003298,furniture,chairs,""Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"",366.744,4,0.3,-39.724125,2015,3,4"
"2014-08-19,2014-08-21,second class,corporate,United States,Los Angeles,California,90045,west,FUR-FU-10000723,furniture,furnishings,""Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"",289.24,7,0.0,26.0316,2014,8,2"
"2014-08-19,2014-08-21,second class,corporate,United States,Los Angeles,California,90045,west,OFF-BI-10000632,office supplies,binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,2014,8,2"
"2014-12-23,2014-12-28,standard class,corporate,United States,Port Arthur,Texas,77642,central,OFF-PA-10000223,office supplies,paper,Xerox 2000,5.184,1,0.2,1.8144,2014,12,5"
"2015-11-01,2015-11-05,standard class,consumer,United States,New York City,New York,10009,east,FUR-CH-10001545,furniture,chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776,2015,11,4"
"2014-12-15,2014-12-21,standard class,corporate,United States,Chicago,Illinois,60623,central,FUR-FU-10001546,furniture,furnishings,Dana Swing-Arm Lamps,8.544,2,0.5,-7.476,2014,12,6"
"2015-08-21,2015-08-25,standard class,corporate,United States,Springfield,Ohio,45503,east,OFF-BI-10001098,office supplies,binders,Acco D-Ring Binder w/DublLock,12.828,2,0.5,-8.9796,2015,8,4"
"2015-08-21,2015-08-25,standard class,corporate,United States,Springfield,Ohio,45503,east,FUR-CH-10003379,furniture,chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,498.93,3,0.3,-39.724125,2015,8,4"
"2015-08-21,2015-08-25,standard class,corporate,United States,Springfield,Ohio,45503,east,FUR-FU-10000193,furniture,furnishings,Tenex Chairmats For Use with Hard Floors,25.984,1,0.2,-3.8976,2015,8,4"
"2014-05-23,2014-05-27,standard class,consumer,United States,New York City,New York,10035,east,OFF-BI-10000829,office supplies,binders,Avery Non-Stick Binders,17.96,5,0.2,5.837,2014,5,4"
"2014-05-23,2014-05-27,standard class,consumer,United States,New York City,New York,10035,east,OFF-SU-10003002,office supplies,supplies,Letter Slitter,5.04,2,0.0,0.1512,2014,5,4"
"2014-05-23,2014-05-27,standard class,consumer,United States,New York City,New York,10035,east,OFF-AP-10002118,office supplies,appliances,""1.7 Cubic Foot Compact """"Cube"""" Office Refrigerators"",208.16,1,0.0,56.2032,2014,5,4"
"2017-12-09,2017-12-11,second class,home office,United States,Salinas,California,93905,west,FUR-BO-10001519,furniture,bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978,2017,12,2"
"2014-03-11,2014-03-13,second class,corporate,United States,Richmond,Kentucky,40475,south,OFF-AP-10002578,office supplies,appliances,""Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"",146.76,3,0.0,38.1576,2014,3,2"
"2014-03-11,2014-03-13,second class,corporate,United States,Richmond,Kentucky,40475,south,TEC-AC-10000710,technology,accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.1728,2014,3,2"
"2014-03-11,2014-03-13,second class,corporate,United States,Richmond,Kentucky,40475,south,TEC-PH-10000984,technology,phones,Panasonic KX-TG9471B,498.93,3,0.0,70.816875,2014,3,2"
"2014-03-11,2014-03-13,second class,corporate,United States,Richmond,Kentucky,40475,south,OFF-PA-10000213,office supplies,paper,Xerox 198,14.94,3,0.0,7.0218,2014,3,2"
"2016-06-23,2016-06-27,second class,consumer,United States,New York City,New York,10035,east,OFF-LA-10003720,office supplies,labels,Avery 487,25.83,7,0.0,12.1401,2016,6,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,OFF-PA-10001837,office supplies,paper,Xerox 1976,15.552,3,0.2,5.4432,2014,8,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,OFF-SU-10004661,office supplies,supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51,2014,8,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,FUR-FU-10003274,furniture,furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672,2014,8,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,TEC-PH-10000149,technology,phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773,2014,8,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,OFF-PA-10000019,office supplies,paper,Xerox 1931,31.104,6,0.2,10.8864,2014,8,4"
"2014-08-23,2014-08-27,standard class,consumer,United States,Denver,Colorado,80219,west,OFF-PA-10001125,office supplies,paper,Xerox 1988,223.056,9,0.2,69.705,2014,8,4"
"2017-02-06,2017-02-12,standard class,corporate,United States,New York City,New York,10024,east,TEC-PH-10002538,technology,phones,Grandstream GXP1160 VoIP phone,227.46,6,0.0,65.9634,2017,2,6"
"2017-02-06,2017-02-12,standard class,corporate,United States,New York City,New York,10024,east,OFF-BI-10000279,office supplies,binders,""Acco Recycled 2"""" Capacity Laser Printer Hanging Data Binders"",46.24,4,0.2,15.606,2017,2,6"
"2017-01-29,2017-02-05,standard class,consumer,United States,New York City,New York,10011,east,OFF-LA-10001045,office supplies,labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,2017,1,7"
"2016-12-20,2016-12-23,second class,consumer,United States,Fremont,Nebraska,68025,central,OFF-PA-10003673,office supplies,paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594,2016,12,3"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,OFF-ST-10002562,office supplies,storage,Staple magnet,28.14,3,0.0,7.8792,2016,11,5"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,TEC-AC-10002305,technology,accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,36.0,2,0.0,6.48,2016,11,5"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,OFF-AR-10003373,office supplies,art,""Boston School Pro Electric Pencil Sharpener, 1670"",92.94,3,0.0,25.0938,2016,11,5"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,FUR-CH-10003774,furniture,chairs,""Global Wood Trimmed Manager's Task Chair, Khaki"",245.646,3,0.1,8.1882,2016,11,5"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,OFF-BI-10001510,office supplies,binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,0.2,17.19,2016,11,5"
"2016-11-11,2016-11-16,standard class,corporate,United States,New York City,New York,10011,east,OFF-BI-10004236,office supplies,binders,""XtraLife ClearVue Slant-D Ring Binder, White, 3"""""",35.232,3,0.2,11.4504,2016,11,5"
"2017-11-09,2017-11-13,standard class,corporate,United States,San Diego,California,92105,west,FUR-CH-10004675,furniture,chairs,""Lifetime Advantage Folding Chairs, 4/Carton"",498.93,3,0.2,52.3392,2017,11,4"
"2014-05-02,2014-05-04,second class,consumer,United States,Lakeland,Florida,33801,south,TEC-CO-10004202,technology,copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,70.816875,2014,5,2"
"2017-09-22,2017-09-27,standard class,consumer,United States,Smyrna,Georgia,30080,south,OFF-PA-10004255,office supplies,paper,Xerox 219,12.96,2,0.0,6.2208,2017,9,5"
"2017-09-22,2017-09-27,standard class,consumer,United States,Smyrna,Georgia,30080,south,OFF-AR-10003896,office supplies,art,""Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"",17.94,3,0.0,6.4584,2017,9,5"
"2017-12-17,2017-12-23,standard class,consumer,United States,New York City,New York,10009,east,OFF-ST-10002276,office supplies,storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2017,12,6"
"2017-12-17,2017-12-23,standard class,consumer,United States,New York City,New York,10009,east,OFF-BI-10001617,office supplies,binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,2017,12,6"
"2017-12-17,2017-12-23,standard class,consumer,United States,New York City,New York,10009,east,FUR-FU-10000308,furniture,furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,2017,12,6"
"2017-07-18,2017-07-23,standard class,consumer,United States,Philadelphia,Pennsylvania,19134,east,TEC-CO-10001943,technology,copiers,Canon PC-428 Personal Copier,498.93,5,0.4,69.9965,2017,7,5"
"2017-07-18,2017-07-23,standard class,consumer,United States,Philadelphia,Pennsylvania,19134,east,FUR-CH-10002647,furniture,chairs,""Situations Contoured Folding Chairs, 4/Set"",198.744,4,0.3,-14.196,2017,7,5"
"2017-07-18,2017-07-23,standard class,consumer,United States,Philadelphia,Pennsylvania,19134,east,OFF-SU-10004768,office supplies,supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148,2017,7,5"
